transfer_id,transfer_date,day_of_week,hour,sender_id,sender_tenure_days,sender_lifetime_transfers,channel,receiver_type,receiver_id,amount_bucket,new_user_activated_30d
T010712,2025-09-27,Saturday,19,S01181,26,1,by_card,external_card,,small,
T010713,2025-07-25,Friday,9,S01181,26,1,by_card,external_card,,small,
T010714,2025-06-28,Saturday,8,S01181,26,1,by_card,external_card,,large,
T010715,2025-08-31,Sunday,8,S01181,26,1,by_card,external_card,,small,
T010716,2025-08-26,Tuesday,19,S01181,26,1,by_card,external_card,,small,
T010717,2025-09-09,Tuesday,15,S01181,26,1,by_card,paynet_user,R01621,medium,
T010718,2025-07-13,Sunday,20,S01182,56,3,by_card,external_card,,small,
T010719,2025-08-29,Friday,4,S01182,56,3,by_card,external_card,,medium,
T010720,2025-07-02,Wednesday,6,S01182,56,3,by_card,external_card,,small,
T010721,2025-09-20,Saturday,10,S01182,56,3,by_card,external_card,,small,
T010722,2025-05-15,Thursday,10,S01183,98,7,by_card,external_card,,small,
T010723,2025-06-19,Thursday,9,S01183,98,7,by_card,paynet_user,R01817,small,
T010724,2025-05-29,Thursday,12,S01183,98,7,by_card,external_card,,medium,
T010725,2025-05-31,Saturday,17,S01183,98,7,by_card,paynet_user,R00407,small,
T010726,2025-09-26,Friday,19,S01183,98,7,by_card,paynet_user,R01901,medium,
T010727,2025-05-07,Wednesday,17,S01183,98,7,by_card,external_card,,small,
T010728,2025-07-10,Thursday,18,S01183,98,7,by_card,external_card,,medium,
T010729,2025-05-01,Thursday,12,S01183,98,7,by_card,external_card,,small,
T010730,2025-07-03,Thursday,19,S01184,513,118,by_card,external_card,,medium,
T010731,2025-05-04,Sunday,8,S01184,513,118,by_card,paynet_user,R01804,medium,
T010732,2025-05-16,Friday,15,S01184,513,118,by_card,external_card,,small,
T010733,2025-04-18,Friday,20,S01184,513,118,by_card,external_card,,small,
T010734,2025-09-08,Monday,11,S01184,513,118,by_card,external_card,,medium,
T010735,2025-04-20,Sunday,17,S01184,513,118,by_card,external_card,,large,
T010736,2025-07-11,Friday,6,S01184,513,118,by_card,paynet_user,R00172,medium,
T010737,2025-08-27,Wednesday,15,S01184,513,118,by_card,external_card,,medium,
T010738,2025-09-03,Wednesday,18,S01184,513,118,by_card,external_card,,large,
T010739,2025-09-25,Thursday,19,S01184,513,118,by_card,new_registration,R02704,small,0.0
T010740,2025-05-08,Thursday,11,S01184,513,118,by_card,external_card,,large,
T010741,2025-05-02,Friday,20,S01184,513,118,by_card,external_card,,medium,
T010742,2025-06-21,Saturday,9,S01184,513,118,by_card,external_card,,large,
T010743,2025-08-02,Saturday,16,S01184,513,118,by_card,paynet_user,R00492,small,
T010744,2025-08-24,Sunday,10,S01184,513,118,by_card,external_card,,small,
T010745,2025-07-24,Thursday,15,S01184,513,118,by_card,external_card,,small,
T010746,2025-09-02,Tuesday,16,S01184,513,118,by_card,external_card,,small,
T010747,2025-08-20,Wednesday,14,S01184,513,118,by_card,external_card,,medium,
T010748,2025-05-19,Monday,15,S01184,513,118,by_card,external_card,,small,
T010749,2025-08-21,Thursday,18,S01184,513,118,by_card,external_card,,medium,
T010750,2025-05-13,Tuesday,10,S01184,513,118,by_card,external_card,,large,
T010751,2025-04-17,Thursday,20,S01184,513,118,by_card,external_card,,small,
T010752,2025-05-08,Thursday,13,S01184,513,118,by_card,paynet_user,R01424,medium,
T010753,2025-07-02,Wednesday,14,S01184,513,118,by_card,paynet_user,R01873,medium,
T010754,2025-09-19,Friday,8,S01184,513,118,by_phone,paynet_user,R00107,medium,
T010755,2025-09-02,Tuesday,14,S01185,126,9,by_card,paynet_user,R01662,large,
T010756,2025-08-10,Sunday,16,S01185,126,9,by_card,paynet_user,R01103,medium,
T010757,2025-06-29,Sunday,19,S01185,126,9,by_card,external_card,,small,
T010758,2025-05-25,Sunday,18,S01186,694,85,by_phone,paynet_user,R00561,medium,
T010759,2025-07-01,Tuesday,14,S01186,694,85,by_card,paynet_user,R01379,small,
T010760,2025-07-03,Thursday,10,S01186,694,85,by_card,external_card,,small,
T010761,2025-05-07,Wednesday,21,S01186,694,85,by_qr,paynet_user,R00819,small,
T010762,2025-04-28,Monday,19,S01186,694,85,by_card,external_card,,small,
T010763,2025-06-14,Saturday,10,S01186,694,85,by_card,paynet_user,R00031,small,
T010764,2025-07-22,Tuesday,8,S01186,694,85,by_card,paynet_user,R00726,medium,
T010765,2025-06-12,Thursday,8,S01186,694,85,by_card,paynet_user,R01927,medium,
T010766,2025-06-04,Wednesday,14,S01186,694,85,by_card,paynet_user,R00243,medium,
T010767,2025-09-27,Saturday,18,S01186,694,85,by_card,external_card,,small,
T010768,2025-07-08,Tuesday,13,S01186,694,85,by_card,external_card,,small,
T010769,2025-09-16,Tuesday,22,S01186,694,85,by_phone,new_registration,R02594,medium,0.0
T010770,2025-05-30,Friday,17,S01186,694,85,by_phone,new_registration,R02713,small,0.0
T010771,2025-05-21,Wednesday,20,S01186,694,85,by_card,external_card,,medium,
T010772,2025-07-09,Wednesday,14,S01186,694,85,by_card,external_card,,small,
T010773,2025-05-20,Tuesday,18,S01186,694,85,by_card,external_card,,medium,
T010774,2025-05-22,Thursday,18,S01186,694,85,by_card,external_card,,medium,
T010775,2025-06-03,Tuesday,12,S01186,694,85,by_card,external_card,,medium,
T010776,2025-07-26,Saturday,8,S01186,694,85,by_card,external_card,,medium,
T010777,2025-07-14,Monday,18,S01186,694,85,by_card,paynet_user,R01996,medium,
T010778,2025-05-16,Friday,20,S01186,694,85,by_card,paynet_user,R01519,medium,
T010779,2025-07-30,Wednesday,19,S01186,694,85,by_card,external_card,,medium,
T010780,2025-09-11,Thursday,18,S01186,694,85,by_card,external_card,,small,
T010781,2025-07-25,Friday,17,S01186,694,85,by_card,paynet_user,R00298,small,
T010782,2025-09-17,Wednesday,20,S01186,694,85,by_card,external_card,,small,
T010783,2025-07-03,Thursday,17,S01186,694,85,by_card,paynet_user,R00418,medium,
T010784,2025-09-13,Saturday,11,S01186,694,85,by_card,external_card,,small,
T010785,2025-09-21,Sunday,21,S01186,694,85,by_phone,external_card,,medium,
T010786,2025-06-06,Friday,13,S01186,694,85,by_card,external_card,,medium,
T010787,2025-07-24,Thursday,19,S01186,694,85,by_card,external_card,,medium,
T010788,2025-08-01,Friday,14,S01186,694,85,by_card,external_card,,small,
T010789,2025-04-04,Friday,20,S01186,694,85,by_card,external_card,,large,
T010790,2025-07-14,Monday,21,S01186,694,85,by_card,external_card,,small,
T010791,2025-04-26,Saturday,16,S01186,694,85,by_card,external_card,,medium,
T010792,2025-05-17,Saturday,16,S01186,694,85,by_card,paynet_user,R00743,medium,
T010793,2025-09-05,Friday,9,S01186,694,85,by_phone,new_registration,R03761,medium,0.0
T010794,2025-09-26,Friday,9,S01186,694,85,by_card,external_card,,large,
T010795,2025-06-15,Sunday,7,S01186,694,85,by_card,external_card,,medium,
T010796,2025-09-01,Monday,21,S01186,694,85,by_card,external_card,,medium,
T010797,2025-05-16,Friday,4,S01186,694,85,by_card,paynet_user,R00008,small,
T010798,2025-08-28,Thursday,18,S01186,694,85,by_card,external_card,,medium,
T010799,2025-08-04,Monday,17,S01186,694,85,by_card,external_card,,medium,
T010800,2025-08-03,Sunday,13,S01186,694,85,by_card,external_card,,medium,
T010801,2025-06-05,Thursday,13,S01187,449,69,by_qr,paynet_user,R00368,small,
T010802,2025-09-16,Tuesday,20,S01187,449,69,by_card,paynet_user,R01950,large,
T010803,2025-07-29,Tuesday,21,S01187,449,69,by_card,paynet_user,R00825,large,
T010804,2025-08-05,Tuesday,11,S01187,449,69,by_card,external_card,,large,
T010805,2025-04-05,Saturday,19,S01187,449,69,by_card,paynet_user,R00290,medium,
T010806,2025-08-07,Thursday,18,S01187,449,69,by_card,new_registration,R02011,small,0.0
T010807,2025-09-21,Sunday,18,S01187,449,69,by_card,external_card,,medium,
T010808,2025-04-21,Monday,12,S01187,449,69,by_card,paynet_user,R01790,medium,
T010809,2025-07-12,Saturday,19,S01187,449,69,by_card,paynet_user,R01171,medium,
T010810,2025-07-03,Thursday,18,S01187,449,69,by_card,external_card,,small,
T010811,2025-05-20,Tuesday,10,S01187,449,69,by_card,paynet_user,R01481,large,
T010812,2025-07-02,Wednesday,14,S01187,449,69,by_card,external_card,,medium,
T010813,2025-06-02,Monday,7,S01187,449,69,by_card,new_registration,R02832,medium,0.0
T010814,2025-05-12,Monday,13,S01187,449,69,by_qr,paynet_user,R00719,medium,
T010815,2025-07-27,Sunday,12,S01187,449,69,by_card,external_card,,medium,
T010816,2025-09-14,Sunday,7,S01187,449,69,by_card,paynet_user,R01760,medium,
T010817,2025-06-13,Friday,8,S01187,449,69,by_card,external_card,,small,
T010818,2025-06-21,Saturday,12,S01187,449,69,by_card,paynet_user,R00693,small,
T010819,2025-07-13,Sunday,6,S01187,449,69,by_card,external_card,,small,
T010820,2025-06-05,Thursday,18,S01187,449,69,by_card,external_card,,medium,
T010821,2025-07-09,Wednesday,15,S01187,449,69,by_phone,paynet_user,R01546,small,
T010822,2025-07-23,Wednesday,8,S01187,449,69,by_card,paynet_user,R01785,medium,
T010823,2025-07-15,Tuesday,15,S01187,449,69,by_card,external_card,,small,
T010824,2025-06-17,Tuesday,12,S01187,449,69,by_card,external_card,,small,
T010825,2025-04-29,Tuesday,12,S01187,449,69,by_card,external_card,,medium,
T010826,2025-05-16,Friday,20,S01187,449,69,by_card,external_card,,small,
T010827,2025-09-15,Monday,20,S01187,449,69,by_card,external_card,,small,
T010828,2025-09-04,Thursday,19,S01187,449,69,by_card,paynet_user,R00441,medium,
T010829,2025-09-12,Friday,16,S01187,449,69,by_card,external_card,,small,
T010830,2025-07-04,Friday,20,S01187,449,69,by_qr,new_registration,R04068,medium,1.0
T010831,2025-06-05,Thursday,18,S01187,449,69,by_card,external_card,,medium,
T010832,2025-09-30,Tuesday,22,S01187,449,69,by_card,external_card,,medium,
T010833,2025-09-11,Thursday,18,S01187,449,69,by_card,paynet_user,R00054,small,
T010834,2025-09-24,Wednesday,22,S01187,449,69,by_card,paynet_user,R00491,medium,
T010835,2025-04-15,Tuesday,16,S01187,449,69,by_card,paynet_user,R01685,small,
T010836,2025-09-22,Monday,20,S01187,449,69,by_card,external_card,,medium,
T010837,2025-07-31,Thursday,15,S01187,449,69,by_card,external_card,,small,
T010838,2025-09-15,Monday,3,S01187,449,69,by_card,paynet_user,R01053,medium,
T010839,2025-08-17,Sunday,11,S01188,189,19,by_card,external_card,,medium,
T010840,2025-04-21,Monday,13,S01188,189,19,by_card,paynet_user,R01537,large,
T010841,2025-06-19,Thursday,20,S01188,189,19,by_phone,paynet_user,R01906,large,
T010842,2025-06-10,Tuesday,13,S01188,189,19,by_card,external_card,,medium,
T010843,2025-04-05,Saturday,18,S01188,189,19,by_card,paynet_user,R01067,medium,
T010844,2025-08-27,Wednesday,19,S01188,189,19,by_card,external_card,,small,
T010845,2025-09-03,Wednesday,17,S01188,189,19,by_card,external_card,,medium,
T010846,2025-09-08,Monday,13,S01189,126,3,by_qr,paynet_user,R00774,medium,
T010847,2025-04-14,Monday,9,S01190,10,2,by_card,paynet_user,R00575,small,
T010848,2025-04-15,Tuesday,14,S01191,91,8,by_card,external_card,,medium,
T010849,2025-04-28,Monday,12,S01191,91,8,by_card,external_card,,medium,
T010850,2025-04-22,Tuesday,11,S01191,91,8,by_card,paynet_user,R00532,large,
T010851,2025-09-26,Friday,13,S01191,91,8,by_card,external_card,,large,
T010852,2025-09-21,Sunday,23,S01191,91,8,by_card,paynet_user,R00258,medium,
T010853,2025-07-05,Saturday,18,S01191,91,8,by_card,new_registration,R04458,medium,0.0
T010854,2025-05-26,Monday,16,S01191,91,8,by_card,external_card,,small,
T010855,2025-05-05,Monday,18,S01192,14,1,by_card,paynet_user,R00052,small,
T010856,2025-04-14,Monday,12,S01193,42,1,by_card,external_card,,small,
T010857,2025-06-27,Friday,15,S01193,42,1,by_phone,paynet_user,R01646,small,
T010858,2025-04-13,Sunday,21,S01193,42,1,by_card,external_card,,small,
T010859,2025-04-23,Wednesday,20,S01194,51,4,by_card,external_card,,small,
T010860,2025-04-19,Saturday,7,S01194,51,4,by_card,external_card,,small,
T010861,2025-04-07,Monday,14,S01194,51,4,by_card,new_registration,R04676,medium,0.0
T010862,2025-07-18,Friday,9,S01195,355,15,by_card,external_card,,large,
T010863,2025-05-18,Sunday,13,S01195,355,15,by_card,external_card,,small,
T010864,2025-09-19,Friday,12,S01195,355,15,by_phone,new_registration,R03185,small,0.0
T010865,2025-07-14,Monday,11,S01195,355,15,by_card,external_card,,medium,
T010866,2025-05-10,Saturday,10,S01195,355,15,by_card,new_registration,R02600,medium,0.0
T010867,2025-09-24,Wednesday,21,S01195,355,15,by_phone,paynet_user,R00474,small,
T010868,2025-05-01,Thursday,8,S01195,355,15,by_card,paynet_user,R00398,small,
T010869,2025-04-27,Sunday,15,S01196,117,6,by_phone,paynet_user,R00432,medium,
T010870,2025-08-30,Saturday,17,S01196,117,6,by_card,external_card,,small,
T010871,2025-08-19,Tuesday,9,S01196,117,6,by_card,paynet_user,R00538,medium,
T010872,2025-08-14,Thursday,9,S01196,117,6,by_card,paynet_user,R01575,medium,
T010873,2025-08-31,Sunday,18,S01196,117,6,by_card,external_card,,large,
T010874,2025-09-02,Tuesday,17,S01197,309,12,by_card,external_card,,small,
T010875,2025-08-10,Sunday,14,S01197,309,12,by_card,external_card,,medium,
T010876,2025-04-04,Friday,18,S01197,309,12,by_card,external_card,,small,
T010877,2025-09-24,Wednesday,20,S01197,309,12,by_card,paynet_user,R01951,small,
T010878,2025-05-09,Friday,15,S01197,309,12,by_card,paynet_user,R01794,small,
T010879,2025-07-03,Thursday,18,S01197,309,12,by_card,paynet_user,R01375,medium,
T010880,2025-04-10,Thursday,13,S01197,309,12,by_card,paynet_user,R01249,small,
T010881,2025-04-29,Tuesday,12,S01198,24,2,by_card,paynet_user,R01139,small,
T010882,2025-08-31,Sunday,15,S01198,24,2,by_phone,paynet_user,R01912,medium,
T010883,2025-07-17,Thursday,10,S01198,24,2,by_card,external_card,,small,
T010884,2025-05-03,Saturday,9,S01198,24,2,by_card,paynet_user,R00160,large,
T010885,2025-06-25,Wednesday,14,S01198,24,2,by_card,external_card,,small,
T010886,2025-06-21,Saturday,18,S01198,24,2,by_card,external_card,,small,
T010887,2025-05-22,Thursday,13,S01199,347,24,by_card,paynet_user,R01171,small,
T010888,2025-06-08,Sunday,18,S01199,347,24,by_card,external_card,,small,
T010889,2025-09-03,Wednesday,20,S01199,347,24,by_card,paynet_user,R01213,medium,
T010890,2025-07-04,Friday,14,S01199,347,24,by_card,paynet_user,R00793,small,
T010891,2025-09-10,Wednesday,16,S01199,347,24,by_card,external_card,,medium,
T010892,2025-08-11,Monday,14,S01199,347,24,by_card,paynet_user,R01271,medium,
T010893,2025-08-14,Thursday,16,S01199,347,24,by_card,external_card,,medium,
T010894,2025-08-29,Friday,18,S01199,347,24,by_qr,new_registration,R02882,medium,0.0
T010895,2025-07-19,Saturday,15,S01199,347,24,by_qr,paynet_user,R01707,medium,
T010896,2025-09-23,Tuesday,10,S01199,347,24,by_card,external_card,,medium,
T010897,2025-09-06,Saturday,14,S01199,347,24,by_card,external_card,,small,
T010898,2025-06-03,Tuesday,11,S01199,347,24,by_card,external_card,,small,
T010899,2025-06-12,Thursday,19,S01199,347,24,by_phone,paynet_user,R01454,small,
T010900,2025-07-08,Tuesday,9,S01199,347,24,by_card,external_card,,medium,
T010901,2025-04-28,Monday,20,S01199,347,24,by_card,external_card,,small,
T010902,2025-04-21,Monday,19,S01199,347,24,by_card,external_card,,small,
T010903,2025-07-09,Wednesday,9,S01199,347,24,by_card,paynet_user,R00424,small,
T010904,2025-09-25,Thursday,11,S01199,347,24,by_phone,new_registration,R03467,medium,0.0
T010905,2025-04-17,Thursday,9,S01199,347,24,by_card,external_card,,small,
T010906,2025-09-08,Monday,12,S01200,18,1,by_phone,new_registration,R02792,medium,0.0
T010907,2025-05-16,Friday,14,S01201,16,3,by_card,paynet_user,R01237,medium,
T010908,2025-04-10,Thursday,19,S01201,16,3,by_card,external_card,,small,
T010909,2025-06-20,Friday,18,S01201,16,3,by_card,external_card,,medium,
T010910,2025-05-14,Wednesday,16,S01201,16,3,by_phone,external_card,,medium,
T010911,2025-06-23,Monday,9,S01201,16,3,by_card,paynet_user,R00858,small,
T010912,2025-08-23,Saturday,21,S01202,46,9,by_card,external_card,,medium,
T010913,2025-08-30,Saturday,15,S01202,46,9,by_card,external_card,,medium,
T010914,2025-06-24,Tuesday,15,S01202,46,9,by_card,external_card,,small,
T010915,2025-07-02,Wednesday,16,S01202,46,9,by_card,external_card,,small,
T010916,2025-05-22,Thursday,9,S01203,583,27,by_card,external_card,,large,
T010917,2025-08-10,Sunday,20,S01203,583,27,by_card,external_card,,small,
T010918,2025-04-09,Wednesday,21,S01203,583,27,by_card,paynet_user,R01984,medium,
T010919,2025-05-14,Wednesday,12,S01203,583,27,by_card,external_card,,medium,
T010920,2025-04-13,Sunday,14,S01203,583,27,by_card,external_card,,large,
T010921,2025-09-02,Tuesday,11,S01203,583,27,by_card,external_card,,small,
T010922,2025-06-11,Wednesday,14,S01203,583,27,by_phone,paynet_user,R00972,medium,
T010923,2025-06-28,Saturday,13,S01203,583,27,by_card,external_card,,small,
T010924,2025-07-11,Friday,10,S01203,583,27,by_card,external_card,,medium,
T010925,2025-06-18,Wednesday,7,S01203,583,27,by_card,new_registration,R03890,medium,1.0
T010926,2025-08-13,Wednesday,15,S01203,583,27,by_card,paynet_user,R01900,small,
T010927,2025-08-08,Friday,14,S01204,137,2,by_card,external_card,,small,
T010928,2025-06-22,Sunday,17,S01204,137,2,by_card,external_card,,small,
T010929,2025-09-24,Wednesday,14,S01204,137,2,by_card,external_card,,medium,
T010930,2025-09-27,Saturday,14,S01205,333,23,by_card,paynet_user,R00247,medium,
T010931,2025-07-27,Sunday,17,S01205,333,23,by_card,paynet_user,R00432,medium,
T010932,2025-07-09,Wednesday,19,S01205,333,23,by_card,external_card,,small,
T010933,2025-06-09,Monday,16,S01205,333,23,by_card,external_card,,small,
T010934,2025-08-17,Sunday,15,S01205,333,23,by_card,paynet_user,R00602,medium,
T010935,2025-08-02,Saturday,12,S01205,333,23,by_card,external_card,,small,
T010936,2025-05-31,Saturday,23,S01205,333,23,by_card,paynet_user,R00353,small,
T010937,2025-08-26,Tuesday,11,S01205,333,23,by_card,paynet_user,R00339,medium,
T010938,2025-08-01,Friday,19,S01205,333,23,by_card,external_card,,small,
T010939,2025-09-14,Sunday,19,S01205,333,23,by_card,external_card,,medium,
T010940,2025-06-12,Thursday,15,S01206,517,30,by_card,external_card,,medium,
T010941,2025-06-22,Sunday,14,S01206,517,30,by_card,paynet_user,R00615,small,
T010942,2025-05-15,Thursday,18,S01206,517,30,by_card,paynet_user,R01378,medium,
T010943,2025-08-09,Saturday,18,S01206,517,30,by_card,external_card,,small,
T010944,2025-08-03,Sunday,6,S01206,517,30,by_card,external_card,,small,
T010945,2025-05-04,Sunday,15,S01206,517,30,by_card,external_card,,medium,
T010946,2025-07-23,Wednesday,19,S01206,517,30,by_card,external_card,,medium,
T010947,2025-05-03,Saturday,8,S01206,517,30,by_card,external_card,,medium,
T010948,2025-07-18,Friday,19,S01206,517,30,by_card,external_card,,medium,
T010949,2025-06-07,Saturday,12,S01206,517,30,by_phone,paynet_user,R01877,medium,
T010950,2025-09-13,Saturday,11,S01206,517,30,by_card,external_card,,medium,
T010951,2025-04-18,Friday,19,S01206,517,30,by_card,paynet_user,R00505,medium,
T010952,2025-06-03,Tuesday,0,S01206,517,30,by_card,external_card,,small,
T010953,2025-09-03,Wednesday,14,S01206,517,30,by_card,paynet_user,R01858,large,
T010954,2025-06-17,Tuesday,18,S01206,517,30,by_phone,paynet_user,R00588,medium,
T010955,2025-09-29,Monday,17,S01206,517,30,by_card,external_card,,small,
T010956,2025-09-13,Saturday,10,S01206,517,30,by_card,paynet_user,R01701,small,
T010957,2025-05-12,Monday,21,S01207,105,12,by_card,paynet_user,R01575,medium,
T010958,2025-06-09,Monday,7,S01207,105,12,by_card,paynet_user,R01047,small,
T010959,2025-08-22,Friday,23,S01207,105,12,by_card,paynet_user,R01003,small,
T010960,2025-07-15,Tuesday,8,S01208,136,16,by_card,external_card,,medium,
T010961,2025-06-24,Tuesday,15,S01208,136,16,by_card,external_card,,medium,
T010962,2025-09-07,Sunday,20,S01208,136,16,by_phone,new_registration,R04161,medium,1.0
T010963,2025-09-01,Monday,13,S01208,136,16,by_card,external_card,,small,
T010964,2025-05-27,Tuesday,19,S01208,136,16,by_card,external_card,,medium,
T010965,2025-07-13,Sunday,14,S01208,136,16,by_qr,new_registration,R04063,medium,1.0
T010966,2025-08-19,Tuesday,13,S01208,136,16,by_card,external_card,,small,
T010967,2025-08-08,Friday,13,S01208,136,16,by_card,paynet_user,R00319,small,
T010968,2025-07-06,Sunday,14,S01209,225,26,by_card,paynet_user,R00083,medium,
T010969,2025-07-24,Thursday,20,S01209,225,26,by_card,external_card,,medium,
T010970,2025-07-13,Sunday,9,S01209,225,26,by_card,paynet_user,R00829,medium,
T010971,2025-04-10,Thursday,20,S01209,225,26,by_card,paynet_user,R00618,small,
T010972,2025-08-15,Friday,13,S01209,225,26,by_card,external_card,,medium,
T010973,2025-05-03,Saturday,11,S01209,225,26,by_card,external_card,,large,
T010974,2025-05-19,Monday,19,S01209,225,26,by_card,external_card,,small,
T010975,2025-06-16,Monday,17,S01209,225,26,by_card,paynet_user,R01885,large,
T010976,2025-08-13,Wednesday,20,S01209,225,26,by_card,external_card,,medium,
T010977,2025-04-11,Friday,17,S01210,368,22,by_card,external_card,,small,
T010978,2025-05-29,Thursday,9,S01210,368,22,by_card,external_card,,medium,
T010979,2025-06-21,Saturday,19,S01210,368,22,by_phone,paynet_user,R00111,small,
T010980,2025-07-25,Friday,14,S01210,368,22,by_card,paynet_user,R00610,small,
T010981,2025-05-29,Thursday,21,S01210,368,22,by_card,external_card,,medium,
T010982,2025-07-04,Friday,11,S01210,368,22,by_card,paynet_user,R00497,large,
T010983,2025-07-18,Friday,18,S01210,368,22,by_card,external_card,,medium,
T010984,2025-05-31,Saturday,8,S01210,368,22,by_card,paynet_user,R00680,medium,
T010985,2025-06-30,Monday,13,S01210,368,22,by_phone,paynet_user,R01763,medium,
T010986,2025-06-19,Thursday,15,S01210,368,22,by_card,external_card,,small,
T010987,2025-05-02,Friday,14,S01210,368,22,by_qr,new_registration,R02816,medium,0.0
T010988,2025-09-19,Friday,12,S01211,16,4,by_card,new_registration,R03230,medium,0.0
T010989,2025-09-06,Saturday,3,S01211,16,4,by_phone,paynet_user,R01089,medium,
T010990,2025-04-07,Monday,18,S01211,16,4,by_phone,paynet_user,R01827,medium,
T010991,2025-08-19,Tuesday,15,S01211,16,4,by_card,paynet_user,R01405,small,
T010992,2025-05-05,Monday,17,S01212,313,9,by_card,external_card,,small,
T010993,2025-04-14,Monday,10,S01212,313,9,by_card,external_card,,medium,
T010994,2025-07-01,Tuesday,19,S01212,313,9,by_card,paynet_user,R00807,large,
T010995,2025-09-12,Friday,12,S01212,313,9,by_card,external_card,,small,
T010996,2025-09-12,Friday,12,S01212,313,9,by_card,external_card,,medium,
T010997,2025-09-27,Saturday,15,S01213,119,14,by_card,external_card,,small,
T010998,2025-04-15,Tuesday,12,S01213,119,14,by_card,paynet_user,R01600,small,
T010999,2025-07-05,Saturday,20,S01213,119,14,by_card,external_card,,medium,
T011000,2025-08-16,Saturday,18,S01213,119,14,by_card,paynet_user,R01509,medium,
T011001,2025-07-28,Monday,9,S01213,119,14,by_card,external_card,,small,
T011002,2025-07-15,Tuesday,21,S01214,150,11,by_card,external_card,,medium,
T011003,2025-05-22,Thursday,15,S01214,150,11,by_card,external_card,,small,
T011004,2025-06-07,Saturday,15,S01214,150,11,by_card,external_card,,medium,
T011005,2025-07-11,Friday,18,S01214,150,11,by_card,external_card,,small,
T011006,2025-05-13,Tuesday,19,S01214,150,11,by_card,paynet_user,R00569,small,
T011007,2025-08-01,Friday,18,S01214,150,11,by_card,external_card,,small,
T011008,2025-08-03,Sunday,15,S01214,150,11,by_card,external_card,,medium,
T011009,2025-09-28,Sunday,15,S01214,150,11,by_card,paynet_user,R00860,small,
T011010,2025-07-08,Tuesday,18,S01215,577,28,by_card,external_card,,small,
T011011,2025-05-18,Sunday,13,S01215,577,28,by_card,external_card,,small,
T011012,2025-05-10,Saturday,21,S01215,577,28,by_card,paynet_user,R01065,medium,
T011013,2025-04-18,Friday,21,S01215,577,28,by_qr,paynet_user,R00194,small,
T011014,2025-05-01,Thursday,10,S01215,577,28,by_card,external_card,,medium,
T011015,2025-07-06,Sunday,12,S01215,577,28,by_card,external_card,,medium,
T011016,2025-08-26,Tuesday,21,S01215,577,28,by_card,external_card,,medium,
T011017,2025-09-20,Saturday,10,S01215,577,28,by_card,external_card,,large,
T011018,2025-06-16,Monday,19,S01215,577,28,by_card,paynet_user,R00553,large,
T011019,2025-09-29,Monday,19,S01215,577,28,by_card,paynet_user,R00404,medium,
T011020,2025-09-17,Wednesday,18,S01215,577,28,by_card,paynet_user,R00975,medium,
T011021,2025-07-27,Sunday,18,S01215,577,28,by_card,external_card,,small,
T011022,2025-05-02,Friday,15,S01215,577,28,by_card,external_card,,small,
T011023,2025-09-14,Sunday,14,S01215,577,28,by_phone,new_registration,R02239,large,0.0
T011024,2025-05-29,Thursday,17,S01215,577,28,by_card,external_card,,medium,
T011025,2025-04-23,Wednesday,10,S01215,577,28,by_qr,new_registration,R02389,small,0.0
T011026,2025-07-26,Saturday,10,S01215,577,28,by_card,paynet_user,R01974,small,
T011027,2025-07-22,Tuesday,11,S01216,107,17,by_card,external_card,,large,
T011028,2025-04-15,Tuesday,6,S01216,107,17,by_card,paynet_user,R01356,medium,
T011029,2025-09-17,Wednesday,13,S01216,107,17,by_card,external_card,,medium,
T011030,2025-05-22,Thursday,12,S01216,107,17,by_card,external_card,,medium,
T011031,2025-08-22,Friday,23,S01216,107,17,by_phone,paynet_user,R00905,medium,
T011032,2025-04-07,Monday,21,S01216,107,17,by_card,paynet_user,R00894,medium,
T011033,2025-09-30,Tuesday,6,S01216,107,17,by_card,paynet_user,R01653,small,
T011034,2025-04-13,Sunday,6,S01216,107,17,by_card,paynet_user,R01054,small,
T011035,2025-09-27,Saturday,8,S01216,107,17,by_card,external_card,,large,
T011036,2025-08-27,Wednesday,16,S01216,107,17,by_card,external_card,,medium,
T011037,2025-06-09,Monday,15,S01216,107,17,by_card,external_card,,small,
T011038,2025-08-05,Tuesday,18,S01217,55,1,by_card,external_card,,small,
T011039,2025-08-01,Friday,18,S01217,55,1,by_card,paynet_user,R01286,small,
T011040,2025-08-18,Monday,16,S01217,55,1,by_card,paynet_user,R00374,medium,
T011041,2025-04-19,Saturday,12,S01217,55,1,by_card,paynet_user,R00169,medium,
T011042,2025-07-20,Sunday,14,S01217,55,1,by_card,paynet_user,R01656,medium,
T011043,2025-09-28,Sunday,12,S01218,23,2,by_card,external_card,,small,
T011044,2025-08-12,Tuesday,6,S01218,23,2,by_card,external_card,,small,
T011045,2025-04-06,Sunday,10,S01218,23,2,by_card,external_card,,medium,
T011046,2025-04-16,Wednesday,13,S01219,77,2,by_card,paynet_user,R01413,small,
T011047,2025-04-08,Tuesday,19,S01219,77,2,by_phone,new_registration,R04185,medium,0.0
T011048,2025-07-29,Tuesday,13,S01220,41,3,by_card,paynet_user,R01619,medium,
T011049,2025-05-15,Thursday,20,S01221,257,3,by_card,new_registration,R04098,small,0.0
T011050,2025-06-12,Thursday,16,S01221,257,3,by_card,external_card,,small,
T011051,2025-08-07,Thursday,19,S01221,257,3,by_card,paynet_user,R00950,large,
